"ID","Code","Year","Nog controlleren","Niet relevant","Ingegeven","Publicatie"
"L764","764",2012,0,0,1,"KEKENBOSCH, R., 2012. L'aranéofaune de la Région de  Bruxelles-capitale. Quatrième partie : le site du Moensberg  à  Uccle. Nieuwsbrief van de Belgische Arachnologische  Vereniging, 27(2): 93-99.           "
"L765","765",2012,0,0,0,"KEKENBOSCH, R. & OGER, P., 2012. Nouvelles captures de sauron  rayi Simon, 1881 (Araneae, Linyphiidae) en Belgique.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  27(2): 100-102.           "
"L766","766",2012,0,0,1,"KEKENBOSCH, R.  & VAN NIEUWENHOVE, C., 2012. Rapport de l'excursion  d'Arabel dans le camp militaire Roi Albert Ier à   Marche-en-Famenne le 4 juin 2011. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 27(1): 31-36.            "
"L767","767",2012,0,0,1,"KEKENBOSCH, R.  & VAN NIEUWENHOVE, C., 2012. Contribution à  la  connaissance de l'aranéofaune du Parc Naturel  Viroin-Hermeton. Sixième partie : les abords d'un champ  cultivé situé à  Nismes (Viroinval). Nieuwsbrief van de  Belgische Arachnologische Ver"
"L768","768",2012,0,0,1,"LAMBEETS, K., ALDERWEIRELDT, M., DEDEYNE, A. & MAELFAIT, J.-P., 2012.  De arachnofauna van alluviale graslanden langsheen de  Bovenschelde: gemeenschappen na habitatsherstel en  suggesties voor beheer. Nieuwsbrief van de Belgische  Arachnologische Verenig"
"L769","769",2012,0,0,1,"LAMBRECHTS, J., DE KONINCK, H. & JACOBS, M., 2012. De spinnenfauna  van het militair domein klein Schietveld te Brasschaat,  Kapellen en Kalmthout (provincie Antwerpen). Nieuwsbrief van  de Belgische Arachnologische Vereniging, 27(2): 107-130.           "
"L770","770",2012,0,0,1,"LAMBRECHTS, J., JANSSEN, M.  & JACOBS, M., 2012. Een zeer rijke  spinnenfauna op een heideterrein in de nucleaire zone te  Dessel (provincie Antwerpen). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 27(1): 1-21.              "
"L771","771",2012,0,0,0,"MESTRE-ARIAS, L. & BONTE, D., 2012. Food stress during juvenile  and maternal development shapes natal and breeding dispersal  in a spider. Behavioral Ecology, 23: 759-764            "
"L772","772",2012,0,0,0,"PETILLON, J., DECAE, A., DERUYTER,D., RENAULT, D. & BONTE, D., 2012.  Habitat use, but not dispersal limitation, as the mechanism  behind the aggregated population structure of the mygalomorph  species Atypus affinis. Animal Biology, 62: 181-192          "
"L773","773",2012,0,0,0,"PLETINCK, R., 2012.  Waargenomen spinnen 2011. Atalanta :  28-32.             "
"L774","774",2012,0,0,0,"VANDEGEHUCHTE, M., DE LA PEà‘A, E., BREYNE, P. & BONTE, D., 2012.  Non-local genotypes of a resident grass species reduce  invertebrate species richness. Insect Conservation and  Diversity, 5:453-460           "
"L775","775",2013,0,0,1,"BAERT, L. & DETHIER, M., 2013. Les araignées des terrils  charbonniers de la Région Wallone. Nieuwsbrief van de  Belgische Arachnologische Vereniging, 28(1,2): 9-21.            "
"L776","776",2013,0,0,0,"BONTE, D., LAMBEETS, K. & VANDEGEHUCHTE, M., 2013. Spinnen in een  ruimtelijke en evolutionaire context van natuurbeheer. De  Levende Natuur, 114(5): 173-176.             "
"L777","777",2013,0,0,0,"BOSSELAERS, J., 2013. An alien in the grapes: a potentially  agressive African spider imported into Belgium. Nieuwsbrief  van de Belgische Arachnologische Vereniging, 28(1,2): 22-28.            "
"L778","778",2013,0,0,1,"DE SMEDT, P., VAN KEER, J., VAN KEER, K. & LAMBEETS, K., 2013. The  arachnofauna of Bos van Aa (Zemst, Vlaams-Brabant, Belgium):  Comparison between two faunistic studies, 25 years apart.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  28(1,2):"
"L779","779",2013,0,0,1,"JANSSEN, M., 2013. Over enkele zeldzame spinnen in Vlaanderen  en België. Nieuwsbrief van de Belgische Arachnologische  Vereniging, 28(1,2): 29-31.            "
"L780","780",2013,0,0,1,"KEKENBOSCH, R. & BAERT, L., 2013. Découverte d'Erigone dentosa  (O.P.-Cambridge, 1894) (Araneae : Linyphiidae, Erigoninae)  en Belgique. Nieuwsbrief van de Belgische Arachnologische  Vereniging,  28(1,2): 32-34.          "
"L781","781",2013,0,0,1,"KEKENBOSCH, R. & SEGERS, B., 2013. A propos de la présence  d'Atypus affinis Eichwald, 1830 (Araneae, Atypidae) dans la  Région bruxelloise. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 28(1,2): 35-39           "
"L782","782",2013,0,0,1,"KEKENBOSCH, R. & VAN NIEUWENHOVE, C., 2013. L'aranéofaune de la  Région de Bruxelles-Capitale.Cinquième partie : le cimetière  de Verrewinckel à  Uccle. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 28(1,2): 40-69.           "
"L783","783",2013,0,0,0,"LAMBRECHTS, J., DE KONINCK, H. & JACOBS, M., 2013.  Grensoverschrijdend onderzoek naar spinnen (Araneae) in de  omgeving van het ecoduct Kempengrens. SPINED, 29: 3-18.            "
"L784","784",2013,0,0,1,"LAMBRECHTS, J., JANSSEN, M. & JACOBS, M., 2013. Onderzoek naar de  spinnenfauna van het Vinne te Zoutleeuw (provincie Vlaams-  Brabant) in functie van de opmaak van het beheerplan.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  28(1,2): 70-86."
"L785","785",2013,0,0,1,"LAMBRECHTS, J., JANSSEN, M. & STASSEN, E., 2013. Onderzoek naar  de spinnenfauna van bosreservaten in Voeren (Limburg). Deel  2: Veursbos, Teuvenerberg en Broekbos.  Nieuwsbrief van de  Belgische Arachnologische Vereniging, 28(3): 141-176.          "
"L786","786",2013,0,0,1,"LAMBEETS, K., DE KONINCK, H. & HENDRICKX, F. 2013. De spinnenfauna  van 'Nieuw Natuur' in de Waaslandhaven (linkeroever,  Antwerpen): een faunistisch overzicht. Nieuwsbrief van de  Belgische Arachnologische Vereniging, 28(1,2): 87-108.           "
"L787","787",2013,0,0,0,"MARTENS, C., MORTELMANS, J., POLLET, M., BEUK, P., DEKONINCK, W.,  DE BLAUWE, H., KEKENBOSCH, R., PEETERS, K., VANDEVOORDE, B.  &VERSIGGHEL, J., 2013. Resultaten van een  Malaisevalcampagne langs een brakke sloot in de  Jeronimuspolder (Sint Laureins, Oos"
"L788","788",2013,0,0,0,"PLETINCK, R., 2013. Waargenomen spinnen 2012 (juli tot  december). Atalanta vzw. 2013: 15-17.             "
"L789","789",2013,0,0,0,"PLETINCK, R., 2013. Even voorstellen: de vierspitsspinneneter. Atalanta vzw. 2013: 17-18.             "
"L790","790",2013,0,0,0,"VANUYTVEN, H., 2013. The electric pooter or aspirator.  Nieuwsbrief van de Belgische Arachnologische Vereniging, 28(1,2): 125-126.             "
"L791","791",2003,0,0,0,"RADERMECKER, A., 2003. Araignées des palses de la Réserve  Naturelle Domaniale des Hautes Fagnes (Brackvenn). Hautes  Fagnes (2) : 49-51.             "
"L791b","791b",2014,0,0,1,"HENRARD, A.,VAN KEER, J. & JOCQUE, R., 2014. On the spider species  Oecobius amboseli Shear & Benoit, 1974 (Araneae; Oecobiidae)  newly found in Belgium and Rwanda. Nieuwsbrief van de  Belgische Arachnologische Vereniging, 29(1,2): 1-8.           "
"L792","792",2014,0,0,0,"JACOBS, M., 2014. Loopkevers en Spinnen Bellebargiebos.  Atalanta, 42(1): 7-21.             "
"L793","793",2001,0,0,0,"DE BAKKER, D. & DEKONINCK, W., 2001. Ongewervelden in het Rodebos: een opmerkelijke spinnen (Araneae)- en mierenfauna (Hymenoptera: Formicidae). Brakona jaarboek 2001: 38-51.              "
"L793b","793b",2014,0,0,1,"JANSEN, L., 2014. Opmerkelijke veldwaarnemingen. Nieuwsbrief  van de Belgische Arachnologische Vereniging, 29(1,2): 36-37.              "
"L794","794",2014,0,0,0,"JANSSEN, M., 2014. Spinnen van het Munsterbos te Munsterbilzen  (Limburg, België). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 29(1,2): 9-15.            "
"L795","795",2014,0,0,1,"LAMBRECHTS, J., DE KONINCK, H."" , JACOBS, M. & ZWAENEPOEL, A., 2014.  Spinnen in het Vloethemveld te Zedelgem (West-Vlaanderen).  Monitoring in 2009 en 2012 van LIFE werkzaamheden.   Nieuwsbrief van de Belgische Arachnologische Vereniging,  29(1,2): 16-35"
"L796","796",2014,0,0,0,"MARTENS, C., DE BLAUWE, H., DEKONINCK, W., KEKENBOSCH, R., LOCK, K.,  MENTEN, J., PEETERS, K., POLLET, M., VERHOEYEN, K. & VERSIGGHEL, J.,  2014. Resultaten van een Malaisevalcampagne in de vallei van  de Zeverenbeek (Deinze, Oost-Vlannderen, België). Bul"
"L797","797",2014,0,0,1,"OGER, P., 2014. First record of Emblyna brevidens (KulczyÅ„ski,  1897) (Araneae : Dictynidae) for Belgium. Nieuwsbrief van  de Belgische Arachnologische Vereniging, 29(3): 60-64            "
"L798","798",2014,0,0,0,"PARMENTIER, T., DEKONINCK, W. & WENSELEERS, T., 2014. Verstekelingen  met een geurtje in de bosmierennesten van De Haan. In:  Bosreservaten nieuws. Nieuwsbrief van het Instituut voor  Natuur- en Bosonderzoek, 13: 20-21.           "
"L799","799",2014,0,0,0,"PLETINCK, R., 2014. Waargenomen spinnen 2013  (januari-oktober). Atalanta, 42(1): 3-6.             "
"L800","800",2014,0,0,0,"PUZIN, C., LEROY, B. & PETILLON, J., 2014. Intra- and  inter-specific variation in size and habitus of two sibling  spider species (Araneae: Lycosidae): taxonomic and  biogeographic insights from sampling across Europe.  Biological Journal of the Linnean "
"L801","801",2014,0,0,0,"VANTHOURNOUT, B., VANDOMME, V. & HENDRICKX, F., 2014. Sex ratio bias  caused by endosymbiont infection in the dwarf spider  Oedothorax retusus.  The Journal of Arachnology, 42: 24-33.            "
"L802","802",2014,0,0,0,"VANTHOURNOUT, B., DESWARTE, K., HAMMAD, H., BILDE, T., LAMBRECHT, B.  & HENDRICKX, F., 2014. Flow cytometric sexing of spider sperm  reveals an equal sperm production ratio in a female-biased  species. Biology letters, 10: 20140159.  http:/dx.doi.org/10.1"
"L803","803",2014,0,0,0,"VANUYTVEN, H., 2014. Theridion asopi  n. sp., a new member of  the Theridion melanurum group (Araneae: Theridiidae) in  Europe. Arachnology, 16(4): 127-134.            "
"L804","804",2015,0,0,1,"ALDERWEIRELDT, M., 2015. Resultaten van de ARABEL-excursie naar  het Bos t'Ename (Oudenaarde, Oost-Vlaanderen, België) op 27  september 2014.  Nieuwsbrief van de Belgische Arachnologische  Vereniging, 30(1): 8-12.           "
"L805","805",2015,0,0,0,"BONTE, D., VERDUYN L.  & BRAECKMAN B.P., 2015. Life history  trade-offs imposed by dragline use in two money spiders.  Journal of Experimental Biology.  http://www.researchgate.net/ publication/ 284546870.           "
"L806","806",2015,0,0,0,"DECLEER, K., MAES, D., VAN CALSTER, H., JANSEN, I., POLLET, M.,  DECONINCK, W., BAERT, L., GROOTAERT, P., VAN DIGGELEN, R. & BONTE,  D., 2015. Importance of core and linear marsh elements for  wetland arthropod diversity in an agricultural landscape.  Ins"
"L807","807",2015,0,0,1,"JANSSEN, M., 2015. Verslag van een korte bemonsteringscampagne  met 'drijvende bodemvallen' te Mariahof en te de Luysen (Bree,  Limburg, België) in 2015.  Nieuwsbrief van de Belgische  Arachnologische Vereniging, 30(3): 119-121.           "
"L808","808",2015,0,0,1,"KEKENBOSCH, R., 2015. Contribution à  la connaissance de  l'aranéofaune du Parc naturel Viroin-Hermeton. Septième  partie : le "" tienne aux Boulis Â» à  Nismes (Viroinval).  Nieuwsbrief van de Belgische Arachnologische Vereniging,  30(3): 122-137.        "
"L809","809",2015,0,0,1,"KEKENBOSCH, R. & VAN NIEUWENHOVE, C., 2015. L'aranéofaune de la  Région de Bruxelles-Capitale. Sixième partie : le site  semi-naturel du Scheutbos à  Molenbeek-Saint-Jean.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  30(3): 138-153.         "
"L810","810",2015,0,0,1,"LAMBRECHTS, J., JANSSEN, M. & VERVOORT, L., 2015. Verslag van de  ARABEL-excursie van 9 mei 2015 naar Vorsdonkbos ""“ Turfputten  te Gelrode (Aarschot, provincie Vlaams-Brabant). Nieuwsbrief  van de Belgische Arachnologische Vereniging, 30(2): 84-88.      "
"L811","811",2015,0,0,1,"LAMBRECHTS, J., VAN KEER, J. & JACOBS, M., 2015. De spinnen van  de Most-Keiheuvel te Balen (Provincie Antwerpen): onderzoek  van stuifzand tot laagveen. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 30(1): 16-51.           "
"L812","812",2015,0,0,1,"LAMBRECHTS, J., VAN KEER, J., JACOBS, M., BOYDENS, W. & AMELOOT, E.,  2015. De spinnenfauna van de subrecente duinen van de  Schuddebeurze (Middelkerke, provincie West-Vlaanderen).  Nieuwsbrief van de Belgische Arachnologische Vereniging,  30(2): 66-83.  "
"L813","813",2015,0,0,1,"OGER, P., 2015. Deux araignées intéressantes à  Gelbressée  (Province de Namur ""“ Belgique). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 30(2): 61-65.            "
"L814","814",2015,0,0,0,"PLETINCK, R., 2015. Waargenomen spinnen november 2013 ""“  september 2014. Atalanta, Eerste semester 2015: 7-9.             "
"L815","815",2015,0,0,0,"PLETINCK, R., 2015. Even voorstellen : De brugspin ""“  Larinioides sclopetarius fam. Wielwebspinnen. Atalanta,  Tweede semester 2015: 22-23.            "
"L816","816",2015,0,0,0,"PLETINCK, R., 2015. Even voorstellen : de  vierspitsspinneneter. Atalanta, Tweede semester 2015: 23-24.             "
"L817","817",2015,0,0,0,"SEGERS, B., 2015. Les fil(le)s de l'air. Natagora, 66: 24-25.              "
"L818","818",2015,0,0,0,"VANDEKERKHOVE, K., 2015. Vondsten en bevindingen uit de  bosreservaten, bij ons en elders. Bosreservatennieuws, 14:  26-31.            "
"L819","819",2015,0,0,1,"VAN KEER, J. & JACOBS, M., 2015. Abacoproeces saltuum (L. Koch,  1872) (Araneae, Linyphiidae), a new species for the Belgian  spider fauna"". Nieuwsbrief van de Belgische Arachnologische  Vereniging, 30(1): 13-15.           "
"L820","820",2015,0,0,0,"VAN KEER, K., 2015. Spinnen zijn vaak ideale fotomodellen.  Nieuwsbrief Falcon, 2: 15-17.             "
"L821","821",2015,0,0,0,"VANTHOURNOUT, B. & HENDRICKX, F., 2015. Endosymbiont dominated  bacterial communities in a dwarf spider. PLOS ONE.  DOI:10.1371/journal.pone.0117297. 16pp.            "
"L822","822",2015,0,0,0,"VERHEYEN, K., VERDONCKT, P., BOFFIN, A. & BONTE, D., 2015. Kan  korteomloophout de functionele biodiversiteit in  landbouwlandschappen versterken? Bos Revue, 52: 16-19.            "
"L823","823",2016,0,0,0,"ALDERWEIRELDT, M. & JANSSEN, M., 2016. The occurrence of Evarcha  michaelovi Logunov, 1992 in Belgium, replacing Evarcha  laetabunda (C.L. Koch, 1846) on the Belgian spider checklist.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  31(3): 115-1"
"L824","824",2016,0,0,1,"BAERT, L., 2016. The ground active spider fauna of the park  area around the Royal Belgian Institute of natural Sciences  (RBINS, Brussels Capital). Nieuwsbrief van de Belgische  Arachnologische Vereniging, 31(2): 93-109.           "
"L825","825",2016,0,0,1,"BAERT, L. & VANHERCKE, L., 2016. The arachnid fauna of an urban  garden in the hamlet of Essenbeek (Halle, Province of  Vlaams-Brabant). Nieuwsbrief van de Belgische  arachnologische Vereniging, 31(1): 30-47.           "
"L826","826",2016,0,0,0,"Hà–RWEG, C., DUNLOP, J. & VAN KEER, K., 2016. Europese Spin van  het jaar 2017/L'araignée Européenne de l'année 2017.  Nieuwsbrief van de Belgische Arachnologische Vereniging,  32(3): 143-149.           "
"L827","827",2016,0,0,0,"JOCQUE, R., BAERT, L. , BOSSELAERS, J., SOUFFREAU, J., HENRARD, A.,  JANSSEN, M., DE SMEDT, P., ALDERWEIRELDT, M., OGER, P., BOSMANS, R.,  FANNES,  W., JANSEN, L., DECAE, A. & SLEEUWAERT, T., (2016). An  introductory study on house spiders (Araneae) in Be"
"L828","828",2016,0,0,1,"KEKENBOSCH, R., 2016. Contribution à  la connaissance de  l'aranéofaune du Parc Naturel Viroin-Hermeton. Huitième  partie: le ""Tienne Delvaux"" à  Dourbes (Viroinval).  Nieuwsbrief van de Belgische Arachnologische Vereniging,  31(3): 126-139.          "
"L829","829",2016,0,0,1,"LAMBRECHTS, J., DE KONINCK"" , H., JACOBS, M. & ZWAENEPOEL, A., 2016.  De spinnenfauna van enkele natuurgebieden van het complex  'Blankenbergse Polder Zuid' (Provincie West-Vlaanderen).  Onderzoek naar spinnen in functie van de opmaak van een  beheerplan "
"L830","830",2016,0,0,1,"LAMBRECHTS, J., VAN KEER, J., JACOBS, M. & COSYNS, E., 2016. Herstel  van oude glorie in het schorrenreservaat het Zwin  (Knokke-Heist, provincie West-Vlaanderen). Onderzoek naar  spinnen in het kader van de monitoring van LIFE ZTAR.  Nieuwsbrief van de B"
"L831","831",2016,0,0,0,"VAN DE POEL, S. & DE SMEDT, P., 2016. Harvestmen (Opiliones) from  deciduous forest fragments in two agricultural landscapes  in Flanders,Belgium. Nieuwsbrief van de Belgische  Arachnologische Vereniging, 31(3): 119-125.           "
"L832","832",2016,0,0,0,"VAN KEER, J., LAMBRECHTS, J., JACOBS, M. & KEKENBOSCH, R., 2016.  Porrhomma cambridgei Merrett, 1994 (Araneae, Linyphiidae),  a species new to the Belgian spider fauna. Nieuwsbrief van  de Belgische arachnologische Vereniging, 31(1): 25-29.           "
"L833","833",2016,0,0,0,"VANTHOURNOUT, B. & HENDRICKX, F., 2016. Hidden suppression of seks ratio distortion suggests red queen dynamics between Wolbachia and its dwarf spider host. Journal of Evolutionary Biology: 1-7.              "
"L834","834",2017,0,0,1,"ALDERWEIRELDT, M. & COLPAERT, I., 2017. De spinnenfauna (Araneae) van de provinciale Hospicebossen (Nazareth, Oost-Vlaanderen, België). Nieuwsbrief VAN de Belgische Arachnologische Vereniging, 32 (3): 73-78.                "
"L835","835",2017,0,0,0,"BOSMANS, R. & VAN KEER, K., 2017. Een herziene soortenlijst van de Belgische spinnen (Araneae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 32(2): 39-69.               "
"L836","836",2017,0,0,1,"DE SMEDT, P., VAN KEER, J. & VAN DE POEL, S., 2017. The ground active spider fauna of Armenbos (Kapelle-op-den-Bos, Vlaams-Brabant, Belgium): a small stepping-stone in an agricultural matrix. Nieuwsbrief VAN de Belgische Arachnologische Vereniging, 32 (3)"
"L837","837",2017,0,0,0,"JOCQUE, R., 2017. Zin en onzin omtrent spinnenbeten. Nieuwsbrief VAN de Belgische Arachnologische Vereniging, 32 (3): 88-91.              "
"L838","838",2017,0,0,0,"JOCQUE, R., 2017. Zijn 'whereabouts' de echte drijfveer achter seksuele selectie? Spinnen wijzen de weg. Nieuwsbrief VAN de Belgische Arachnologische Vereniging, 32 (3): 108-111.              "
"L839","839",2017,0,0,1,"VAN DER KRIEKEN, B., OGER, P. & JANSSEN, M., 2017. Philodromus fuscomarginatus (De Geer, 1778), nieuw voor België. Nieuwsbrief van de Belgische Arachnologische Vereniging 32(3): 102-107.              "
